Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,RootBarrierFHNum,PermeabilityClass,ParamLevel,WRC_PAW_mm,WRC_AW_mm_90cm,WRC_RAW_mm,WRC_RAW_mm_90cm,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa
11193021000021013,1119302100002101,Aitk_2a.1,2,1000.0,1000.0,750.0,0,9,2,111.4,103.3,53.5,48.8,Hs,1000.0,285.0,1035.0,750.0,0.625,0,VAl,Hs,1.38,0.9,0.015,0,0,44.7
11193021000031011,1119302100003101,Aitk_3a.1,2,1000.0,1000.0,750.0,0,9,2,96.9,89.2,48.7,44.3,Hs,1000.0,0,140.0,140.0,0.185,0,tSLw,Hs,0.94,0.35,0.15,0,1,48.2
11193021000031012,1119302100003101,Aitk_3a.1,2,1000.0,1000.0,750.0,0,9,2,96.9,89.2,48.7,44.3,Hs,1000.0,140.0,240.0,100.0,0.55,0,VLl,Hs,1.22,0.45,0.085,0,0,49.2
11193021000031013,1119302100003101,Aitk_3a.1,2,1000.0,1000.0,750.0,0,9,2,96.9,89.2,48.7,44.3,Hs,1000.0,240.0,990.0,750.0,0.65,0,VAl,Hs,1.38,0.9,0.015,0,0,44.6
11221534000011011,1122153400001101,Alex_1a.1,5,700.0,700.0,700.0,4,7,2,110.7,110.7,53.2,53.2,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.225,0.14,0,1,54.4
11221534000011012,1122153400001101,Alex_1a.1,5,700.0,700.0,700.0,4,7,2,110.7,110.7,53.2,53.2,Hs,1000.0,200.0,375.0,175.0,0.045,0,Lw,Hs,1.42,0.275,0.13,0,0,47.8
11221534000011013,1122153400001101,Alex_1a.1,5,700.0,700.0,700.0,4,7,2,110.7,110.7,53.2,53.2,Hs,1000.0,375.0,700.0,325.0,0.45,0,VLl,Hs,1.42,0.6,0.105,0,0,42.6
11221534000011014,1122153400001101,Alex_1a.1,5,700.0,700.0,700.0,4,7,2,110.7,110.7,53.2,53.2,Hs,1000.0,700.0,1000.0,300.0,0.69,0,VAd,Hs,1.42,0.8,0.03,0,0,34.9
11221624000011011,1122162400001101,Alfn_1a.1,5,370.0,400.0,400.0,0,5,2,76.0,76.0,28.7,28.7,Ba,370.0,0,125.0,125.0,0.0,0,tLw,NoAdj,1.09,0.2,0.225,0,1,59.4
11221624000011012,1122162400001101,Alfn_1a.1,5,370.0,400.0,400.0,0,5,2,76.0,76.0,28.7,28.7,Ba,370.0,125.0,370.0,245.0,0.0,0,Lw,NoAdj,1.42,0.225,0.225,0,0,50.3
11222211240011011,1122221124001101,Allan_1a.1,3,1000.0,550.0,750.0,0,5,2,97.7,97.7,44.1,44.1,Hs,775.0,0,215.0,215.0,0.03333333333333333,0,tLw,Hs,1.22,0.075,0.225,0,1,50.6
11222211240011012,1122221124001101,Allan_1a.1,3,1000.0,550.0,750.0,0,5,2,97.7,97.7,44.1,44.1,Hs,775.0,215.0,475.0,260.0,0.06666666666666667,0,Lw,Hs,1.42,0.125,0.24,0,0,42.9
11222211240011013,1122221124001101,Allan_1a.1,3,1000.0,550.0,750.0,0,5,2,97.7,97.7,44.1,44.1,Hs,775.0,475.0,775.0,300.0,0.525,0,VLc,Hs,1.53,0.2,0.275,0,0,40.2
11222211240021011,1122221124002101,Allan_2a.1,3,1000.0,450.0,750.0,0,5,2,86.3,86.3,38.3,38.3,Hs,748.3333333333335,0,215.0,215.0,0.0,0,tLw,NoAdj,1.22,0.075,0.24,0,1,50.4
11222211240021012,1122221124002101,Allan_2a.1,3,1000.0,450.0,750.0,0,5,2,86.3,86.3,38.3,38.3,Hs,748.3333333333335,215.0,365.0,150.0,0.05,0,LFs,Hs,1.53,0.1,0.25,0,0,43.4
11222211240021013,1122221124002101,Allan_2a.1,3,1000.0,450.0,750.0,0,5,2,86.3,86.3,38.3,38.3,Hs,748.3333333333335,365.0,498.33333333333337,133.33333333333334,0.08333333333333334,0,YFf,Hs,1.54,0.125,0.375,0,0,40.9
11222211240021014,1122221124002101,Allan_2a.1,3,1000.0,450.0,750.0,0,5,2,86.3,86.3,38.3,38.3,Hs,748.3333333333335,498.33333333333337,748.3333333333334,250.0,0.55,0,VYc,Hs,1.26,0.2,0.4,0,0,42.4
11222211240031011,1122221124003101,Allan_3a.1,3,1000.0,500.0,700.0,0,5,2,73.1,73.1,34.0,34.0,Hs,700.0,0,200.0,200.0,0.225,0,tSLw,Hs,1.22,0.125,0.225,0,1,50.7
11222211240031012,1122221124003101,Allan_3a.1,3,1000.0,500.0,700.0,0,5,2,73.1,73.1,34.0,34.0,Hs,700.0,200.0,500.0,300.0,0.45,0,VLc,Hs,1.53,0.2,0.24,0,0,43.2
11222211240031013,1122221124003101,Allan_3a.1,3,1000.0,500.0,700.0,0,5,2,73.1,73.1,34.0,34.0,Hs,700.0,500.0,700.0,200.0,0.6,0,VLc,Hs,1.53,0.225,0.275,0,0,40.6
11222300000011011,1122230000001101,Alm_1a.1,5,1000.0,1000.0,1000.0,0,3,2,110.1,102.3,46.6,43.0,Hs,1000.0,0,200.0,200.0,0.1,0,tSLFs,Hs,1.22,0.16,0.27,0,1,47.2
11222300000011012,1122230000001101,Alm_1a.1,5,1000.0,1000.0,1000.0,0,3,2,110.1,102.3,46.6,43.0,Hs,1000.0,200.0,350.0,150.0,0.1,0,SLw,Hs,1.42,0.16,0.27,0,0,44.1
11222300000011013,1122230000001101,Alm_1a.1,5,1000.0,1000.0,1000.0,0,3,2,110.1,102.3,46.6,43.0,Hs,1000.0,350.0,600.0,250.0,0.25,0,VLd,Hs,1.61,0.16,0.27,0,0,39.3
11222300000011014,1122230000001101,Alm_1a.1,5,1000.0,1000.0,1000.0,0,3,2,110.1,102.3,46.6,43.0,Hs,1000.0,600.0,1000.0,400.0,0.5,0,VLc,Hs,1.53,0.16,0.27,0,0,38.8
11222300000031011,1122230000003101,Alm_3a.1,5,1000.0,1000.0,1000.0,0,3,2,95.9,88.2,40.9,37.4,Hs,1000.0,0,340.0,340.0,0.1,0,tSLFw,Hs,1.22,0.16,0.27,0,1,45.7
11222300000031012,1122230000003101,Alm_3a.1,5,1000.0,1000.0,1000.0,0,3,2,95.9,88.2,40.9,37.4,Hs,1000.0,340.0,680.0,340.0,0.7,0,XL,Hs,1.42,0.16,0.27,0,0,37.8
11222300000031013,1122230000003101,Alm_3a.1,5,1000.0,1000.0,1000.0,0,3,2,95.9,88.2,40.9,37.4,Hs,1000.0,680.0,1000.0,320.0,0.525,0,VLc,Hs,1.53,0.16,0.27,0,0,38.9
11222311000011011,1122231100001101,Alma_1a.1,3,1000.0,450.0,1000.0,0,5,3,49.4,46.0,22.2,20.6,Ba,1000.0,0,230.0,230.0,0.0,0,tYFs,NoAdj,1.08,0.05,0.575,0,1,53.4
11222311000011012,1122231100001101,Alma_1a.1,3,1000.0,450.0,1000.0,0,5,3,49.4,46.0,22.2,20.6,Ba,1000.0,230.0,480.0,250.0,0.0,0,YFf,NoAdj,1.54,0.05,0.575,0,0,51.2
11222311000011013,1122231100001101,Alma_1a.1,3,1000.0,450.0,1000.0,0,5,3,49.4,46.0,22.2,20.6,Ba,1000.0,480.0,1005.0,525.0,0.0,0,YC,NoAdj,1.26,0.05,0.65,0,0,54.3
11223019230081011,1122301923008101,Altim_8a.1,5,1000.0,1000.0,1000.0,0,2,3,95.5,88.0,53.4,48.7,Ba,1000.0,0,200.0,200.0,0.275,0,tSLw,Ba,1.22,0.3,0.265,0,1,56.8
11223019230081012,1122301923008101,Altim_8a.1,5,1000.0,1000.0,1000.0,0,2,3,95.5,88.0,53.4,48.7,Ba,1000.0,200.0,350.0,150.0,0.275,0,SLw,Ba,1.42,0.3,0.265,0,0,47.8
11223019230081013,1122301923008101,Altim_8a.1,5,1000.0,1000.0,1000.0,0,2,3,95.5,88.0,53.4,48.7,Ba,1000.0,350.0,1000.0,650.0,0.6,0,VLl,Ba,1.42,0.45,0.265,0,0,43.3
11231215000011011,1123121500001101,Ambe_1a.1,4,1000.0,900.0,950.0,4,5,3,112.9,111.4,62.9,62.0,Hs,1000.0,0,265.0,265.0,0.0,0,tLw,NoAdj,1.22,0.375,0.21,0,1,54.0
11231215000011012,1123121500001101,Ambe_1a.1,4,1000.0,900.0,950.0,4,5,3,112.9,111.4,62.9,62.0,Hs,1000.0,265.0,415.0,150.0,0.06666666666666667,0,LFs,Hs,1.53,0.4,0.265,0,0,47.8
11231215000011013,1123121500001101,Ambe_1a.1,4,1000.0,900.0,950.0,4,5,3,112.9,111.4,62.9,62.0,Hs,1000.0,415.0,915.0,500.0,0.475,0,VLc,Hs,1.53,0.55,0.13,0,0,46.3
11231215000011014,1123121500001101,Ambe_1a.1,4,1000.0,900.0,950.0,4,5,3,112.9,111.4,62.9,62.0,Hs,1000.0,915.0,1015.0,100.0,0.55,0,VAc,Hs,1.42,0.775,0.055,0,0,45.3
11231215000021011,1123121500002101,Ambe_2a.1,4,1000.0,750.0,800.0,4,5,3,94.8,94.8,53.2,53.2,Hs,1000.0,0,250.0,250.0,0.175,0,tSLw,Hs,1.22,0.4,0.21,0,1,55.1
11231215000021012,1123121500002101,Ambe_2a.1,4,1000.0,750.0,800.0,4,5,3,94.8,94.8,53.2,53.2,Hs,1000.0,250.0,350.0,100.0,0.25,0,SLFs,Hs,1.53,0.45,0.225,0,0,49.5
11231215000021013,1123121500002101,Ambe_2a.1,4,1000.0,750.0,800.0,4,5,3,94.8,94.8,53.2,53.2,Hs,1000.0,350.0,800.0,450.0,0.475,0,VLc,Hs,1.53,0.55,0.12,0,0,47.7
11231215000021014,1123121500002101,Ambe_2a.1,4,1000.0,750.0,800.0,4,5,3,94.8,94.8,53.2,53.2,Hs,1000.0,800.0,1000.0,200.0,0.55,0,VAc,Hs,1.42,0.8,0.055,0,0,44.8
11241131280011011,1124113128001101,Anaur_1a.1,5,1000.0,1000.0,1000.0,0,3,3,84.2,76.0,52.9,47.6,Sm,1000.0,0,35.0,35.0,0.0,0,tAw,NoAdj,1.18,0.965,0.01,0,1,43.2
11241131280011012,1124113128001101,Anaur_1a.1,5,1000.0,1000.0,1000.0,0,3,3,84.2,76.0,52.9,47.6,Sm,1000.0,35.0,300.0,265.0,0.0,0,Al,NoAdj,1.42,0.965,0.01,0,0,46.6
11241131280011013,1124113128001101,Anaur_1a.1,5,1000.0,1000.0,1000.0,0,3,3,84.2,76.0,52.9,47.6,Sm,1000.0,300.0,1000.0,700.0,0.65,0,VAl,Sm,1.42,0.965,0.01,0,0,45.4
11241428000111011,1124142800011101,Andr_11a.1,2,1000.0,550.0,550.0,0,5,3,394.1,371.4,125.4,120.0,Rh,1000.0,0,150.0,150.0,0.0,0,tOhL,NoAdj,0.54,0.15,0.14,3,1,86.4
11241428000111012,1124142800011101,Andr_11a.1,2,1000.0,550.0,550.0,0,5,3,394.1,371.4,125.4,120.0,Rh,1000.0,150.0,450.0,300.0,0.0,0,OhL,NoAdj,0.54,0.15,0.14,3,0,86.4
11241428000111013,1124142800011101,Andr_11a.1,2,1000.0,550.0,550.0,0,5,3,394.1,371.4,125.4,120.0,Rh,1000.0,450.0,750.0,300.0,0.0,0,Or,NoAdj,1.0,0.15,0.175,3,0,86.4
11241428000111014,1124142800011101,Andr_11a.1,2,1000.0,550.0,550.0,0,5,3,394.1,371.4,125.4,120.0,Rh,1000.0,750.0,1025.0,275.0,0.0,0,LFf,NoAdj,1.61,0.35,0.225,0,0,46.1
11241428000121011,1124142800012101,Andr_12a.1,1,1000.0,750.0,1000.0,0,5,3,394.5,371.7,122.2,118.0,Hs,1000.0,0,200.0,200.0,0.0,0,tOh,NoAdj,0.27,0.025,0.025,3,1,86.4
11241428000121012,1124142800012101,Andr_12a.1,1,1000.0,750.0,1000.0,0,5,3,394.5,371.7,122.2,118.0,Hs,1000.0,200.0,750.0,550.0,0.0,0,Oh,NoAdj,0.27,0.025,0.025,3,0,86.4
11241428000121013,1124142800012101,Andr_12a.1,1,1000.0,750.0,1000.0,0,5,3,394.5,371.7,122.2,118.0,Hs,1000.0,750.0,1000.0,250.0,0.0,0,LCf,NoAdj,1.61,0.075,0.25,0,0,47.3
11241428000042011,1124142800004201,Andr_4b.1,2,1000.0,550.0,550.0,0,5,3,397.8,378.9,134.3,126.7,Rh,1000.0,0,150.0,150.0,0.0,0,tOhL,NoAdj,0.54,0.3,0.175,3,1,86.4
11241428000042012,1124142800004201,Andr_4b.1,2,1000.0,550.0,550.0,0,5,3,397.8,378.9,134.3,126.7,Rh,1000.0,150.0,800.0,650.0,0.0,0,OhL,NoAdj,0.54,0.25,0.175,3,0,86.4
11241428000042013,1124142800004201,Andr_4b.1,2,1000.0,550.0,550.0,0,5,3,397.8,378.9,134.3,126.7,Rh,1000.0,800.0,1000.0,200.0,0.0,0,As,NoAdj,1.42,0.85,0.02,0,0,42.6
11241731000101011,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.15,0.125,0,1,60.8
11241731000101012,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,200.0,300.0,100.0,0.0,0,LFs,NoAdj,1.53,0.15,0.125,0,0,55.0
11241731000101013,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,300.0,330.0,30.0,0.0,0,Q,NoAdj,2.0,0.15,0.025,2,0,10.0
11241731000101014,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,330.0,580.0,250.0,0.0,0,LFs,NoAdj,1.53,0.15,0.125,0,0,52.5
11241731000101015,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,580.0,780.0,200.0,0.6,0,Q,Hs,2.0,0.7,0.075,2,0,10.0
11241731000101016,1124173100010101,Angu_10a.1,2,580.0,300.0,330.0,3,1,3,98.1,98.1,27.3,27.3,Hs,1000.0,780.0,1030.0,250.0,0.6,0,VAc,Hs,1.42,0.7,0.075,0,0,43.5
11241731000111011,1124173100011101,Angu_11a.1,2,520.0,525.0,525.0,4,5,3,164.0,164.0,50.4,50.4,Hs,1000.0,0,150.0,150.0,0.0,0,tOhL,NoAdj,0.54,0.025,0.125,3,1,86.4
11241731000111012,1124173100011101,Angu_11a.1,2,520.0,525.0,525.0,4,5,3,164.0,164.0,50.4,50.4,Hs,1000.0,150.0,325.0,175.0,0.225,0,tSLw,Hs,1.09,0.15,0.125,0,1,59.1
11241731000111013,1124173100011101,Angu_11a.1,2,520.0,525.0,525.0,4,5,3,164.0,164.0,50.4,50.4,Hs,1000.0,325.0,525.0,200.0,0.075,0,LCs,Hs,1.53,0.2,0.125,0,0,53.7
11241731000111014,1124173100011101,Angu_11a.1,2,520.0,525.0,525.0,4,5,3,164.0,164.0,50.4,50.4,Hs,1000.0,525.0,532.5,7.5,0.0,0,Q,NoAdj,2.0,0.025,0.125,2,0,10.0
11241731000111015,1124173100011101,Angu_11a.1,2,520.0,525.0,525.0,4,5,3,164.0,164.0,50.4,50.4,Hs,1000.0,532.5,1007.5,475.0,0.675,0,VAc,Hs,1.42,0.65,0.05,0,0,44.8
11241731000091011,1124173100009101,Angu_9a.1,2,500.0,500.0,500.0,3,5,3,96.9,96.9,34.8,34.8,Ss,1000.0,0,250.0,250.0,0.0,0,tLFs,NoAdj,1.09,0.65,0.13,0,1,55.7
11241731000091012,1124173100009101,Angu_9a.1,2,500.0,500.0,500.0,3,5,3,96.9,96.9,34.8,34.8,Ss,1000.0,250.0,500.0,250.0,0.0,0,LCf,NoAdj,1.61,0.65,0.13,0,0,45.1
11241731000091013,1124173100009101,Angu_9a.1,2,500.0,500.0,500.0,3,5,3,96.9,96.9,34.8,34.8,Ss,1000.0,500.0,520.0,20.0,0.0,0,Q,NoAdj,2.0,0.65,0.13,2,0,10.0
11241731000091014,1124173100009101,Angu_9a.1,2,500.0,500.0,500.0,3,5,3,96.9,96.9,34.8,34.8,Ss,1000.0,520.0,745.0,225.0,0.075,0,SAf,Ss,1.42,0.9,0.025,0,0,40.2
11241731000091015,1124173100009101,Angu_9a.1,2,500.0,500.0,500.0,3,5,3,96.9,96.9,34.8,34.8,Ss,1000.0,745.0,1000.0,255.0,0.0,0,Af,NoAdj,1.42,0.65,0.025,0,0,39.3
11242411000051011,1124241100005101,Anna_5a.1,5,1000.0,1000.0,1000.0,0,2,2,161.5,147.4,72.8,65.7,Sc,1000.0,0,250.0,250.0,0.005,0,tLw,Sc,1.41,0.3,0.15,0,1,46.5
11242411000051012,1124241100005101,Anna_5a.1,5,1000.0,1000.0,1000.0,0,2,2,161.5,147.4,72.8,65.7,Sc,1000.0,250.0,1000.0,750.0,0.225,0,SLw,Sc,1.42,0.3,0.185,0,0,40.7
11242411000051021,1124241100005102,Anna_5a.2,5,1000.0,1000.0,1000.0,0,2,2,125.8,114.3,100.7,91.0,Sc,1000.0,0,225.0,225.0,0.005,0,tLw,Sc,1.41,0.55,0.15,0,1,45.1
11242411000051022,1124241100005102,Anna_5a.2,5,1000.0,1000.0,1000.0,0,2,2,125.8,114.3,100.7,91.0,Sc,1000.0,225.0,1000.0,775.0,0.225,0,SLw,Sc,1.42,0.55,0.185,0,0,44.4
11242411000051031,1124241100005103,Anna_5a.3,5,1000.0,1000.0,1000.0,0,2,3,131.6,119.1,70.3,63.3,Sc,1000.0,0,250.0,250.0,0.005,0,tLw,Sc,1.41,0.7,0.09,0,1,48.5
11242411000051032,1124241100005103,Anna_5a.3,5,1000.0,1000.0,1000.0,0,2,3,131.6,119.1,70.3,63.3,Sc,1000.0,250.0,1050.0,800.0,0.225,0,SLw,Sc,1.42,0.7,0.09,0,0,45.8
11242411000061011,1124241100006101,Anna_6a.1,5,1000.0,1000.0,1000.0,0,2,3,142.5,134.3,93.7,89.5,Sc,1000.0,0,175.0,175.0,0.0,0,tLw,NoAdj,1.41,0.55,0.13,0,1,44.4
11242411000061012,1124241100006101,Anna_6a.1,5,1000.0,1000.0,1000.0,0,2,3,142.5,134.3,93.7,89.5,Sc,1000.0,175.0,700.0,525.0,0.0,0,Lw,NoAdj,1.42,0.55,0.13,0,0,42.1
11242411000061013,1124241100006101,Anna_6a.1,5,1000.0,1000.0,1000.0,0,2,3,142.5,134.3,93.7,89.5,Sc,1000.0,700.0,1000.0,300.0,0.525,0,VLc,Sc,1.53,0.75,0.105,0,0,43.7
11242411000071011,1124241100007101,Anna_7a.1,5,1000.0,1000.0,1000.0,0,2,3,180.4,171.4,75.3,70.5,Sc,1000.0,0,175.0,175.0,0.0,0,tLw,NoAdj,1.41,0.35,0.13,0,1,47.1
11242411000071012,1124241100007101,Anna_7a.1,5,1000.0,1000.0,1000.0,0,2,3,180.4,171.4,75.3,70.5,Sc,1000.0,175.0,700.0,525.0,0.0,0,Lw,NoAdj,1.42,0.35,0.13,0,0,42.8
11242411000071013,1124241100007101,Anna_7a.1,5,1000.0,1000.0,1000.0,0,2,3,180.4,171.4,75.3,70.5,Sc,1000.0,700.0,1000.0,300.0,0.525,0,VLc,Sc,1.53,0.7,0.105,0,0,44.8
11242411000091011,1124241100009101,Anna_9a.1,5,1000.0,1000.0,1000.0,0,2,3,150.2,136.3,82.2,74.6,Sc,1000.0,0,175.0,175.0,0.0,0,tLw,NoAdj,1.41,0.55,0.115,0,1,44.5
11242411000091012,1124241100009101,Anna_9a.1,5,1000.0,1000.0,1000.0,0,2,3,150.2,136.3,82.2,74.6,Sc,1000.0,175.0,1000.0,825.0,0.0,0,Lw,NoAdj,1.42,0.7,0.105,0,0,45.3
11243028250011011,1124302825001101,Antro_1a.1,5,1000.0,1000.0,1000.0,0,2,3,191.8,172.9,93.0,83.6,Rh,1000.0,0,60.0,60.0,0.02,1,tzLw,NoAdj,0.91,0.3,0.25,0,1,59.5
11243028250011012,1124302825001101,Antro_1a.1,5,1000.0,1000.0,1000.0,0,2,3,191.8,172.9,93.0,83.6,Rh,1000.0,60.0,1000.0,940.0,0.02,1,zLw,NoAdj,0.84,0.35,0.25,0,0,55.3
11261124000011011,1126112400001101,Apan_1a.1,2,1000.0,700.0,1000.0,0,5,2,247.9,222.1,70.7,56.9,Rh,1000.0,0,200.0,200.0,0.0,0,tYw,NoAdj,0.87,0.14,0.4,0,1,62.1
11261124000011012,1126112400001101,Apan_1a.1,2,1000.0,700.0,1000.0,0,5,2,247.9,222.1,70.7,56.9,Rh,1000.0,200.0,400.0,200.0,0.0,0,YFs,NoAdj,1.01,0.1,0.4,0,0,60.3
11261124000011013,1126112400001101,Apan_1a.1,2,1000.0,700.0,1000.0,0,5,2,247.9,222.1,70.7,56.9,Rh,1000.0,400.0,825.0,425.0,0.0,0,YFf,NoAdj,1.39,0.0,0.43,0,0,61.0
11261124000011014,1126112400001101,Apan_1a.1,2,1000.0,700.0,1000.0,0,5,2,247.9,222.1,70.7,56.9,Rh,1000.0,825.0,1000.0,175.0,0.0,1,zAs,NoAdj,0.85,0.85,0.03,0,0,53.5
11261124000021011,1126112400002101,Apan_2a.1,2,1000.0,400.0,400.0,0,5,2,126.4,113.1,40.9,36.8,Sm,1000.0,0,100.0,100.0,0.0,0,tYw,NoAdj,0.87,0.25,0.65,0,1,65.8
11261124000021012,1126112400002101,Apan_2a.1,2,1000.0,400.0,400.0,0,5,2,126.4,113.1,40.9,36.8,Sm,1000.0,100.0,350.0,250.0,0.0,0,YFs,NoAdj,1.01,0.25,0.65,0,0,62.5
11261124000021013,1126112400002101,Apan_2a.1,2,1000.0,400.0,400.0,0,5,2,126.4,113.1,40.9,36.8,Sm,1000.0,350.0,1000.0,650.0,0.0,0,YFf,NoAdj,1.39,0.25,0.65,0,0,59.6
11261124000061011,1126112400006101,Apan_6a.1,2,1000.0,425.0,1000.0,0,5,2,219.6,195.6,86.6,76.0,Sc,1000.0,0,325.0,325.0,0.0,0,tYFs,NoAdj,0.87,0.155,0.475,0,1,58.0
11261124000061012,1126112400006101,Apan_6a.1,2,1000.0,425.0,1000.0,0,5,2,219.6,195.6,86.6,76.0,Sc,1000.0,325.0,1000.0,675.0,0.0,0,Af,NoAdj,1.38,0.65,0.055,0,0,45.7
11261124000072011,1126112400007201,Apan_7b.1,2,1000.0,250.0,1000.0,0,1,2,169.3,151.7,67.5,57.7,Hs,1000.0,0,250.0,250.0,0.0,0,tYFs,NoAdj,0.87,0.3,0.4,0,1,52.8
11261124000072012,1126112400007201,Apan_7b.1,2,1000.0,250.0,1000.0,0,1,2,169.3,151.7,67.5,57.7,Hs,1000.0,250.0,650.0,400.0,0.0,0,YC,NoAdj,1.01,0.3,0.4,0,0,48.4
11261124000072013,1126112400007201,Apan_7b.1,2,1000.0,250.0,1000.0,0,1,2,169.3,151.7,67.5,57.7,Hs,1000.0,650.0,1000.0,350.0,0.0,0,Al,NoAdj,1.38,0.8,0.06,0,0,45.3
11261128000021011,1126112800002101,Apar_2a.1,3,1000.0,575.0,575.0,3,5,2,109.4,109.4,34.2,34.2,Ts,1000.0,0,300.0,300.0,0.0,0,tLw,NoAdj,1.09,0.06,0.25,0,1,60.4
11261128000021012,1126112800002101,Apar_2a.1,3,1000.0,575.0,575.0,3,5,2,109.4,109.4,34.2,34.2,Ts,1000.0,300.0,575.0,275.0,0.025,0,Lw,Ts,1.42,0.06,0.3,0,0,52.3
11261128000021013,1126112800002101,Apar_2a.1,3,1000.0,575.0,575.0,3,5,2,109.4,109.4,34.2,34.2,Ts,1000.0,575.0,1000.0,425.0,0.025,0,YC,Ts,1.26,0.06,0.375,0,0,50.7
11261128000061011,1126112800006101,Apar_6a.1,3,1000.0,575.0,600.0,4,5,2,114.3,114.3,37.5,37.5,Ts,1000.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.15,0.3,0,1,58.6
11261128000061012,1126112800006101,Apar_6a.1,3,1000.0,575.0,600.0,4,5,2,114.3,114.3,37.5,37.5,Ts,1000.0,250.0,400.0,150.0,0.0,0,tLw,NoAdj,1.09,0.15,0.3,0,1,55.4
11261128000061013,1126112800006101,Apar_6a.1,3,1000.0,575.0,600.0,4,5,2,114.3,114.3,37.5,37.5,Ts,1000.0,400.0,625.0,225.0,0.0,0,LCs,NoAdj,1.53,0.15,0.3,0,0,50.1
11261128000061014,1126112800006101,Apar_6a.1,3,1000.0,575.0,600.0,4,5,2,114.3,114.3,37.5,37.5,Ts,1000.0,625.0,1000.0,375.0,0.0,0,LCf,NoAdj,1.61,0.15,0.3,0,0,47.6
11261128000071011,1126112800007101,Apar_7a.1,3,1000.0,550.0,1000.0,0,5,2,169.5,154.7,53.8,49.5,Ts,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.115,0.275,0,1,59.9
11261128000071012,1126112800007101,Apar_7a.1,3,1000.0,550.0,1000.0,0,5,2,169.5,154.7,53.8,49.5,Ts,1000.0,200.0,300.0,100.0,0.0,0,tLw,NoAdj,1.09,0.115,0.275,0,1,57.2
11261128000071013,1126112800007101,Apar_7a.1,3,1000.0,550.0,1000.0,0,5,2,169.5,154.7,53.8,49.5,Ts,1000.0,300.0,600.0,300.0,0.0,0,LFs,NoAdj,1.53,0.115,0.275,0,0,51.0
11261128000071014,1126112800007101,Apar_7a.1,3,1000.0,550.0,1000.0,0,5,2,169.5,154.7,53.8,49.5,Ts,1000.0,600.0,1000.0,400.0,0.0,0,LCs,NoAdj,1.53,0.115,0.275,0,0,49.4
11261128000081011,1126112800008101,Apar_8a.1,3,1000.0,550.0,550.0,3,5,2,105.8,105.8,33.0,33.0,Ts,1000.0,0,300.0,300.0,0.0,0,tLw,NoAdj,1.09,0.06,0.25,0,1,60.4
11261128000081012,1126112800008101,Apar_8a.1,3,1000.0,550.0,550.0,3,5,2,105.8,105.8,33.0,33.0,Ts,1000.0,300.0,550.0,250.0,0.03,0,Lw,Ts,1.42,0.06,0.3,0,0,52.4
11261128000081013,1126112800008101,Apar_8a.1,3,1000.0,550.0,550.0,3,5,2,105.8,105.8,33.0,33.0,Ts,1000.0,550.0,800.0,250.0,0.03,0,YC,Ts,1.26,0.06,0.375,0,0,50.8
11261128000081014,1126112800008101,Apar_8a.1,3,1000.0,550.0,550.0,3,5,2,105.8,105.8,33.0,33.0,Ts,1000.0,800.0,1000.0,200.0,0.475,0,VYc,Ts,1.26,0.075,0.375,0,0,50.4
11262932350011011,1126293235001101,ApsVY_1a.1,4,1000.0,0.0,1000.0,0,1,2,69.8,62.9,29.9,26.9,Hs,1000.0,0,995.0,995.0,0.55,0,VYc,Hs,1.26,0.15,0.43,0,0,48.3
11262932350031011,1126293235003101,ApsVY_3a.1,5,1000.0,150.0,1000.0,0,1,2,91.5,84.2,38.2,35.0,Hs,1000.0,0,150.0,150.0,0.125,0,tLw,Hs,1.09,0.325,0.225,0,1,53.1
11262932350031012,1126293235003101,ApsVY_3a.1,5,1000.0,150.0,1000.0,0,1,2,91.5,84.2,38.2,35.0,Hs,1000.0,150.0,1000.0,850.0,0.375,0,VYc,Hs,1.26,0.325,0.4,0,0,46.4
11281123000031011,1128112300003101,Aram_3a.1,5,600.0,433.33333333333337,600.0,0,5,2,47.0,47.0,21.0,21.0,Ss,600.0,0,100.0,100.0,0.025,0,tLw,Ss,1.09,0.45,0.25,0,1,48.5
